transaction_item_id,transaction_id,product_id,qty
3044701,304470,20008,1
3045061,304506,20008,1
3045181,304518,20008,1
3045531,304553,20008,1
3054371,305437,20008,1
3054391,305439,20008,1
3055111,305511,20008,1
3055161,305516,20008,1
3055171,305517,20008,1
3055221,305522,20008,1
3055861,305586,20008,1
3056071,305607,20008,1
3056271,305627,20008,1
3056471,305647,20008,1
3056881,305688,20008,1
3057001,305700,20008,1
3057331,305733,20008,1
3068481,306848,20008,1
3068851,306885,20008,1
3068921,306892,20008,1
3069041,306904,20008,1
3069581,306958,20008,1
3069641,306964,20008,1
3070541,307054,20008,1
3072221,307222,20008,1
3072241,307224,20008,1
3072341,307234,20008,1
3072391,307239,20008,1
3079171,307917,20008,1
3079521,307952,20008,1
3079731,307973,20008,1
3080821,308082,20008,1
3080971,308097,20008,1
3082181,308218,20008,1
3082281,308228,20008,1
3083321,308332,20008,1
3083461,308346,20008,1
3083481,308348,20008,1
3083581,308358,20008,1
3084771,308477,20008,1
3084841,308484,20008,1
3084921,308492,20008,1
3085221,308522,20008,1
3014582,301458,20008,1
3014732,301473,20008,1
3015442,301544,20008,1
3016002,301600,20008,1
3016062,301606,20008,1
3016132,301613,20008,1
3016432,301643,20008,1
3016772,301677,20008,1
3017462,301746,20008,1
3017472,301747,20008,1
3017612,301761,20008,1
3018202,301820,20008,1
3018232,301823,20008,1
3019682,301968,20008,1
3032342,303234,20008,1
3032532,303253,20008,1
3032642,303264,20008,1
3032652,303265,20008,1
3032662,303266,20008,1
3032822,303282,20008,1
3032892,303289,20008,1
3033012,303301,20008,1
3033162,303316,20008,1
3034252,303425,20008,1
3034382,303438,20008,1
3034572,303457,20008,1
3034852,303485,20008,1
3078982,307898,20008,1
3079152,307915,20008,1
3081132,308113,20008,1
3081912,308191,20008,1
2011151,201115,20009,1
2011171,201117,20009,1
2011211,201121,20009,1
2011261,201126,20009,1
2012431,201243,20009,1
2012841,201284,20009,1
2018291,201829,20009,1
2018671,201867,20009,1
2019351,201935,20009,1
2019851,201985,20009,1
2020021,202002,20009,1
2027401,202740,20009,1
2027821,202782,20009,1
2028431,202843,20009,1
2028441,202844,20009,1
2028881,202888,20009,1
2028971,202897,20009,1
2029131,202913,20009,1
2029821,202982,20009,1
2030051,203005,20009,1
2030061,203006,20009,1
2030381,203038,20009,1
2030401,203040,20009,1
2030491,203049,20009,1
2030561,203056,20009,1
2030701,203070,20009,1
2037861,203786,20009,1
2038041,203804,20009,1
2011362,201136,20009,1
2011382,201138,20009,1
2012212,201221,20009,1
2012292,201229,20009,1
2012592,201259,20009,1
2012672,201267,20009,1
2018142,201814,20009,1
2018322,201832,20009,1
2018812,201881,20009,1
2018862,201886,20009,1
2019232,201923,20009,1
2019272,201927,20009,1
2019452,201945,20009,1
2019952,201995,20009,1
2037532,203753,20009,1
2037922,203792,20009,1
2037972,203797,20009,1
2038452,203845,20009,1
3014401,301440,20009,1
3014451,301445,20009,1
3014621,301462,20009,1
3014741,301474,20009,1
3014781,301478,20009,1
3014791,301479,20009,1
3015141,301514,20009,1
3015531,301553,20009,1
3015581,301558,20009,1
3016161,301616,20009,1
3016411,301641,20009,1
3016551,301655,20009,1
3017141,301714,20009,1
3017491,301749,20009,1
3017751,301775,20009,1
3017871,301787,20009,1
3018011,301801,20009,1
3018121,301812,20009,1
3018211,301821,20009,1
3018321,301832,20009,1
3018381,301838,20009,1
3018561,301856,20009,1
3018941,301894,20009,1
3019001,301900,20009,1
3019351,301935,20009,1
3019401,301940,20009,1
3019811,301981,20009,1
3032561,303256,20009,1
3032781,303278,20009,1
3032891,303289,20009,1
3032921,303292,20009,1
3033031,303303,20009,1
3033101,303310,20009,1
3033171,303317,20009,1
3033751,303375,20009,1
3034471,303447,20009,1
3034581,303458,20009,1
3042671,304267,20009,1
3042921,304292,20009,1
3042951,304295,20009,1
3042961,304296,20009,1
3044781,304478,20009,1
3045261,304526,20009,1
3045411,304541,20009,1
3045871,304587,20009,1
3045981,304598,20009,1
3046011,304601,20009,1
3054331,305433,20009,1
3054961,305496,20009,1
3055001,305500,20009,1
3055031,305503,20009,1
3055661,305566,20009,1
3055801,305580,20009,1
3055851,305585,20009,1
3056131,305613,20009,1
3056461,305646,20009,1
3056961,305696,20009,1
3057101,305710,20009,1
3057321,305732,20009,1
3057591,305759,20009,1
3057601,305760,20009,1
3068691,306869,20009,1
3068711,306871,20009,1
3069101,306910,20009,1
3069151,306915,20009,1
3069781,306978,20009,1
3070421,307042,20009,1
3070961,307096,20009,1
3071131,307113,20009,1
3078901,307890,20009,1
3078931,307893,20009,1
3079221,307922,20009,1
3079291,307929,20009,1
3079351,307935,20009,1
3079571,307957,20009,1
3079621,307962,20009,1
3080851,308085,20009,1
3080941,308094,20009,1
3080961,308096,20009,1
3081141,308114,20009,1
3082201,308220,20009,1
3083541,308354,20009,1
3085061,308506,20009,1
3085121,308512,20009,1
3085311,308531,20009,1
3085371,308537,20009,1
3014302,301430,20009,1
3014372,301437,20009,1
3014542,301454,20009,1
3014632,301463,20009,1
3014702,301470,20009,1
3014772,301477,20009,1
3014892,301489,20009,1
3015682,301568,20009,1
3015722,301572,20009,1
3015862,301586,20009,1
3016472,301647,20009,1
3016552,301655,20009,1
3017182,301718,20009,1
3017502,301750,20009,1
3017662,301766,20009,1
3017822,301782,20009,1
3018112,301811,20009,1
3018402,301840,20009,1
3018682,301868,20009,1
3019022,301902,20009,1
3019142,301914,20009,1
3019252,301925,20009,1
3019372,301937,20009,1
3019382,301938,20009,1
3019442,301944,20009,1
3019722,301972,20009,1
3032592,303259,20009,1
3033322,303332,20009,1
3033372,303337,20009,1
3033442,303344,20009,1
3033772,303377,20009,1
3034792,303479,20009,1
3079612,307961,20009,1
3081092,308109,20009,1
3081962,308196,20009,1
3082042,308204,20009,1
3082132,308213,20009,1
2011601,201160,20010,1
2011761,201176,20010,1
2012041,201204,20010,1
2012101,201210,20010,1
2012111,201211,20010,1
2012501,201250,20010,1
2018791,201879,20010,1
2018961,201896,20010,1
2019281,201928,20010,1
2019951,201995,20010,1
2019991,201999,20010,1
2020321,202032,20010,1
2020431,202043,20010,1
2027271,202727,20010,1
2027631,202763,20010,1
2027871,202787,20010,1
2027901,202790,20010,1
2029651,202965,20010,1
2030071,203007,20010,1
2030221,203022,20010,1
2030361,203036,20010,1
2038321,203832,20010,1
2011282,201128,20010,1
2011552,201155,20010,1
2011592,201159,20010,1
2011602,201160,20010,1
2011822,201182,20010,1
2011992,201199,20010,1
2012792,201279,20010,1
2018302,201830,20010,1
2018552,201855,20010,1
2018832,201883,20010,1
2019152,201915,20010,1
2019372,201937,20010,1
2019642,201964,20010,1
2020172,202017,20010,1
2020392,202039,20010,1
2037412,203741,20010,1
2037982,203798,20010,1
3014501,301450,20010,1
3014541,301454,20010,1
3014641,301464,20010,1
3014691,301469,20010,1
3014921,301492,20010,1
3014931,301493,20010,1
3015011,301501,20010,1
3015901,301590,20010,1
3016041,301604,20010,1
3016101,301610,20010,1
3016141,301614,20010,1
3016321,301632,20010,1
3016671,301667,20010,1
3017001,301700,20010,1
3017151,301715,20010,1
3017421,301742,20010,1
3017431,301743,20010,1
3017561,301756,20010,1
3017671,301767,20010,1
3017711,301771,20010,1
3017851,301785,20010,1
3018101,301810,20010,1
3018151,301815,20010,1
3018621,301862,20010,1
3019381,301938,20010,1
3019671,301967,20010,1
3032361,303236,20010,1
3032631,303263,20010,1
3032841,303284,20010,1
3033231,303323,20010,1
3033951,303395,20010,1
3034081,303408,20010,1
3034201,303420,20010,1
3034781,303478,20010,1
3035021,303502,20010,1
3042891,304289,20010,1
3043381,304338,20010,1
3043411,304341,20010,1
3043421,304342,20010,1
3043501,304350,20010,1
3043701,304370,20010,1
3043911,304391,20010,1
3044711,304471,20010,1
3044831,304483,20010,1
3044901,304490,20010,1
3054501,305450,20010,1
3054771,305477,20010,1
3054801,305480,20010,1
3054891,305489,20010,1
3055641,305564,20010,1
3055681,305568,20010,1
3055991,305599,20010,1
3056331,305633,20010,1
3056511,305651,20010,1
3056641,305664,20010,1
3057091,305709,20010,1
3057131,305713,20010,1
3057531,305753,20010,1
3057551,305755,20010,1
3068781,306878,20010,1
3068961,306896,20010,1
3069281,306928,20010,1
3070001,307000,20010,1
3070041,307004,20010,1
3070211,307021,20010,1
3070351,307035,20010,1
3070401,307040,20010,1
3070581,307058,20010,1
3070811,307081,20010,1
3071581,307158,20010,1
3071801,307180,20010,1
3071971,307197,20010,1
3072491,307249,20010,1
3078981,307898,20010,1
3080911,308091,20010,1
3081021,308102,20010,1
3081111,308111,20010,1
3082291,308229,20010,1
3082331,308233,20010,1
3083521,308352,20010,1
3084911,308491,20010,1
3085361,308536,20010,1
3014432,301443,20010,1
3016372,301637,20010,1
3016482,301648,20010,1
3016612,301661,20010,1
3016962,301696,20010,1
3016982,301698,20010,1
3017262,301726,20010,1
3017312,301731,20010,1
3017392,301739,20010,1
3018302,301830,20010,1
3018322,301832,20010,1
3018352,301835,20010,1
3018552,301855,20010,1
3018602,301860,20010,1
3018812,301881,20010,1
3018902,301890,20010,1
3019002,301900,20010,1
3019342,301934,20010,1
3019632,301963,20010,1
3032202,303220,20010,1
3032282,303228,20010,1
3033242,303324,20010,1
3033742,303374,20010,1
3033832,303383,20010,1
3034012,303401,20010,1
3034612,303461,20010,1
3034782,303478,20010,1
3034882,303488,20010,1
3034922,303492,20010,1
3078912,307891,20010,1
3079042,307904,20010,1
3079112,307911,20010,1
3079122,307912,20010,1
3079482,307948,20010,1
3080832,308083,20010,1
3080882,308088,20010,1
3082032,308203,20010,1
3082122,308212,20010,1
2011351,201135,20011,1
2011671,201167,20011,1
2011791,201179,20011,1
2011871,201187,20011,1
2012191,201219,20011,1
2018501,201850,20011,1
2018661,201866,20011,1
2020031,202003,20011,1
2020361,202036,20011,1
2027261,202726,20011,1
2027841,202784,20011,1
2028391,202839,20011,1
2029071,202907,20011,1
2030471,203047,20011,1
2030571,203057,20011,1
2030621,203062,20011,1
2037571,203757,20011,1
2011252,201125,20011,1
2011442,201144,20011,1
2011962,201196,20011,1
2012172,201217,20011,1
2012362,201236,20011,1
2012502,201250,20011,1
2018282,201828,20011,1
2019142,201914,20011,1
2019172,201917,20011,1
2019342,201934,20011,1
2019472,201947,20011,1
2019782,201978,20011,1
2019862,201986,20011,1
2020182,202018,20011,1
2037552,203755,20011,1
2038322,203832,20011,1
3014361,301436,20011,1
3014521,301452,20011,1
3014861,301486,20011,1
3015611,301561,20011,1
3015911,301591,20011,1
3016341,301634,20011,1
3018201,301820,20011,1
3018231,301823,20011,1
3018421,301842,20011,1
3018761,301876,20011,1
3018831,301883,20011,1
3019521,301952,20011,1
3032201,303220,20011,1
3032461,303246,20011,1
3033001,303300,20011,1
3033161,303316,20011,1
3033181,303318,20011,1
3033431,303343,20011,1
3033541,303354,20011,1
3033731,303373,20011,1
3034091,303409,20011,1
3034531,303453,20011,1
3043041,304304,20011,1
3043731,304373,20011,1
3043881,304388,20011,1
3044141,304414,20011,1
3044331,304433,20011,1
3044691,304469,20011,1
3044791,304479,20011,1
3044841,304484,20011,1
3044861,304486,20011,1
3044911,304491,20011,1
3044941,304494,20011,1
3045161,304516,20011,1
3045351,304535,20011,1
3045381,304538,20011,1
3045451,304545,20011,1
3045481,304548,20011,1
3054191,305419,20011,1
3054651,305465,20011,1
3055081,305508,20011,1
3055371,305537,20011,1
3055741,305574,20011,1
3056001,305600,20011,1
3056791,305679,20011,1
3056871,305687,20011,1
3056991,305699,20011,1
3068451,306845,20011,1
3068511,306851,20011,1
3069021,306902,20011,1
3069211,306921,20011,1
3069301,306930,20011,1
3069601,306960,20011,1
3069741,306974,20011,1
3069941,306994,20011,1
3070051,307005,20011,1
3070201,307020,20011,1
3070341,307034,20011,1
3070751,307075,20011,1
3070951,307095,20011,1
3071331,307133,20011,1
3071411,307141,20011,1
3071641,307164,20011,1
3071681,307168,20011,1
3072351,307235,20011,1
3072501,307250,20011,1
3072521,307252,20011,1
3079701,307970,20011,1
3083561,308356,20011,1
3083631,308363,20011,1
3083711,308371,20011,1
3084811,308481,20011,1
3085011,308501,20011,1
3014422,301442,20011,1
3014452,301445,20011,1
3014592,301459,20011,1
3014742,301474,20011,1
3015042,301504,20011,1
3015332,301533,20011,1
3015612,301561,20011,1
3015852,301585,20011,1
3016422,301642,20011,1
3016562,301656,20011,1
3016892,301689,20011,1
3017332,301733,20011,1
3017752,301775,20011,1
3017962,301796,20011,1
3018062,301806,20011,1
3018122,301812,20011,1
3018452,301845,20011,1
3019072,301907,20011,1
3019582,301958,20011,1
3032262,303226,20011,1
3032952,303295,20011,1
3033182,303318,20011,1
3033312,303331,20011,1
3033412,303341,20011,1
3033682,303368,20011,1
3033762,303376,20011,1
3034052,303405,20011,1
3034172,303417,20011,1
3034472,303447,20011,1
3034582,303458,20011,1
3078862,307886,20011,1
3078872,307887,20011,1
3078962,307896,20011,1
3079092,307909,20011,1
3079172,307917,20011,1
3079202,307920,20011,1
3080952,308095,20011,1
3081012,308101,20011,1
3081102,308110,20011,1
3081952,308195,20011,1
3082102,308210,20011,1
2011121,201112,20012,1
2012021,201202,20012,1
2012221,201222,20012,1
2012511,201251,20012,1
2018311,201831,20012,1
2018341,201834,20012,1
2018511,201851,20012,1
2018831,201883,20012,1
2018851,201885,20012,1
2019301,201930,20012,1
2019611,201961,20012,1
2019931,201993,20012,1
2020041,202004,20012,1
2020381,202038,20012,1
2027171,202717,20012,1
2027341,202734,20012,1
2027451,202745,20012,1
2027601,202760,20012,1
2027891,202789,20012,1
2027971,202797,20012,1
2028101,202810,20012,1
2028781,202878,20012,1
2029951,202995,20012,1
2030441,203044,20012,1
2038341,203834,20012,1
2011142,201114,20012,1
2011422,201142,20012,1
2011722,201172,20012,1
2011802,201180,20012,1
2011942,201194,20012,1
2012142,201214,20012,1
2012322,201232,20012,1
2012862,201286,20012,1
2018252,201825,20012,1
2018382,201838,20012,1
2018632,201863,20012,1
2018642,201864,20012,1
2018972,201897,20012,1
2019392,201939,20012,1
2019882,201988,20012,1
2020002,202000,20012,1
2020292,202029,20012,1
2020302,202030,20012,1
2037432,203743,20012,1
2037472,203747,20012,1
2037892,203789,20012,1
3014171,301417,20012,1
3014321,301432,20012,1
3014491,301449,20012,1
3014821,301482,20012,1
3014951,301495,20012,1
3015301,301530,20012,1
3015351,301535,20012,1
3015691,301569,20012,1
3015941,301594,20012,1
3016361,301636,20012,1
3016631,301663,20012,1
3016681,301668,20012,1
3016961,301696,20012,1
3017321,301732,20012,1
3017771,301777,20012,1
3017831,301783,20012,1
3018091,301809,20012,1
3018181,301818,20012,1
3019031,301903,20012,1
3019411,301941,20012,1
3019501,301950,20012,1
3032591,303259,20012,1
3032691,303269,20012,1
3032951,303295,20012,1
3032991,303299,20012,1
3033421,303342,20012,1
3033471,303347,20012,1
3033611,303361,20012,1
3033761,303376,20012,1
3033781,303378,20012,1
3034751,303475,20012,1
3034861,303486,20012,1
3035011,303501,20012,1
3042741,304274,20012,1
3042881,304288,20012,1
3043441,304344,20012,1
3043791,304379,20012,1
3044121,304412,20012,1
3044361,304436,20012,1
3044391,304439,20012,1
3044761,304476,20012,1
3054111,305411,20012,1
3054141,305414,20012,1
3054151,305415,20012,1
3054641,305464,20012,1
3054671,305467,20012,1
3055521,305552,20012,1
3055591,305559,20012,1
3055791,305579,20012,1
3055891,305589,20012,1
3055911,305591,20012,1
3057181,305718,20012,1
3057201,305720,20012,1
3057211,305721,20012,1
3069241,306924,20012,1
3069731,306973,20012,1
3070121,307012,20012,1
3070171,307017,20012,1
3070521,307052,20012,1
3070641,307064,20012,1
3070791,307079,20012,1
3070871,307087,20012,1
3071111,307111,20012,1
3071201,307120,20012,1
3071251,307125,20012,1
3071301,307130,20012,1
3071441,307144,20012,1
3071821,307182,20012,1
3071861,307186,20012,1
3072041,307204,20012,1
3072261,307226,20012,1
3079131,307913,20012,1
3079231,307923,20012,1
3079261,307926,20012,1
3079311,307931,20012,1
3079711,307971,20012,1
3080861,308086,20012,1
3081071,308107,20012,1
3082001,308200,20012,1
3082231,308223,20012,1
3082411,308241,20012,1
3082461,308246,20012,1
3083471,308347,20012,1
3083551,308355,20012,1
3085031,308503,20012,1
3085111,308511,20012,1
3014182,301418,20012,1
3014882,301488,20012,1
3014902,301490,20012,1
3014992,301499,20012,1
3015192,301519,20012,1
3015742,301574,20012,1
3015792,301579,20012,1
3016782,301678,20012,1
3017602,301760,20012,1
3017762,301776,20012,1
3018012,301801,20012,1
3018502,301850,20012,1
3018562,301856,20012,1
3018712,301871,20012,1
3019012,301901,20012,1
3019062,301906,20012,1
3019312,301931,20012,1
3019462,301946,20012,1
3019592,301959,20012,1
3032212,303221,20012,1
3032242,303224,20012,1
3032312,303231,20012,1
3032552,303255,20012,1
3033062,303306,20012,1
3033122,303312,20012,1
3033512,303351,20012,1
3034332,303433,20012,1
3034432,303443,20012,1
3034812,303481,20012,1
3079402,307940,20012,1
3081992,308199,20012,1
3082112,308211,20012,1
2011721,201172,20013,1
2011961,201196,20013,1
2012491,201249,20013,1
2018861,201886,20013,1
2019201,201920,20013,1
2019221,201922,20013,1
2019231,201923,20013,1
2019491,201949,20013,1
2019601,201960,20013,1
2020231,202023,20013,1
2027211,202721,20013,1
2027221,202722,20013,1
2027351,202735,20013,1
2028301,202830,20013,1
2028381,202838,20013,1
2028891,202889,20013,1
2029121,202912,20013,1
2029831,202983,20013,1
2030181,203018,20013,1
2030331,203033,20013,1
2030421,203042,20013,1
2037401,203740,20013,1
2037431,203743,20013,1
2038031,203803,20013,1
2038051,203805,20013,1
2038421,203842,20013,1
2011162,201116,20013,1
2011462,201146,20013,1
2011682,201168,20013,1
2012282,201228,20013,1
2012742,201274,20013,1
2012832,201283,20013,1
2018502,201850,20013,1
2019522,201952,20013,1
2019572,201957,20013,1
2019612,201961,20013,1
2019652,201965,20013,1
2019672,201967,20013,1
2020052,202005,20013,1
2020162,202016,20013,1
3014761,301476,20013,1
3015081,301508,20013,1
3015211,301521,20013,1
3015481,301548,20013,1
3015711,301571,20013,1
3015881,301588,20013,1
3016081,301608,20013,1
3016441,301644,20013,1
3016581,301658,20013,1
3017031,301703,20013,1
3017301,301730,20013,1
3017351,301735,20013,1
3017481,301748,20013,1
3017901,301790,20013,1
3018021,301802,20013,1
3018431,301843,20013,1
3018711,301871,20013,1
3018721,301872,20013,1
3018731,301873,20013,1
3018771,301877,20013,1
3032171,303217,20013,1
3033281,303328,20013,1
3034691,303469,20013,1
3034841,303484,20013,1
3042681,304268,20013,1
3042791,304279,20013,1
3043111,304311,20013,1
3043331,304333,20013,1
3043671,304367,20013,1
3043871,304387,20013,1
3044231,304423,20013,1
3044341,304434,20013,1
3045011,304501,20013,1
3045211,304521,20013,1
3045231,304523,20013,1
3045361,304536,20013,1
3055251,305525,20013,1
3055351,305535,20013,1
3055461,305546,20013,1
3055631,305563,20013,1
3055691,305569,20013,1
3056141,305614,20013,1
3056381,305638,20013,1
3056451,305645,20013,1
3057021,305702,20013,1
3057421,305742,20013,1
3057701,305770,20013,1
3068431,306843,20013,1
3068471,306847,20013,1
3068801,306880,20013,1
3069061,306906,20013,1
3069971,306997,20013,1
3070311,307031,20013,1
3070501,307050,20013,1
3071321,307132,20013,1
3071891,307189,20013,1
3079401,307940,20013,1
3079481,307948,20013,1
3079561,307956,20013,1
3079691,307969,20013,1
3080831,308083,20013,1
3080901,308090,20013,1
3081951,308195,20013,1
3083401,308340,20013,1
3083611,308361,20013,1
3084671,308467,20013,1
3085051,308505,20013,1
3014172,301417,20013,1
3014472,301447,20013,1
3015002,301500,20013,1
3015312,301531,20013,1
3015642,301564,20013,1
3015912,301591,20013,1
3016012,301601,20013,1
3016162,301616,20013,1
3016502,301650,20013,1
3016762,301676,20013,1
3016882,301688,20013,1
3016972,301697,20013,1
3017022,301702,20013,1
3017872,301787,20013,1
3018222,301822,20013,1
3018822,301882,20013,1
3019182,301918,20013,1
3019782,301978,20013,1
3032902,303290,20013,1
3033642,303364,20013,1
3034142,303414,20013,1
3034192,303419,20013,1
3034232,303423,20013,1
3034262,303426,20013,1
3034412,303441,20013,1
3034832,303483,20013,1
3034912,303491,20013,1
3079012,307901,20013,1
3079082,307908,20013,1
3082072,308207,20013,1
2011221,201122,20014,1
2011441,201144,20014,1
2011451,201145,20014,1
2011521,201152,20014,1
2011751,201175,20014,1
2012571,201257,20014,1
2012671,201267,20014,1
2012761,201276,20014,1
2018121,201812,20014,1
2018361,201836,20014,1
2018741,201874,20014,1
2018811,201881,20014,1
2019371,201937,20014,1
2019421,201942,20014,1
2019821,201982,20014,1
2020261,202026,20014,1
2027161,202716,20014,1
2027381,202738,20014,1
2027411,202741,20014,1
2027431,202743,20014,1
2027571,202757,20014,1
2028051,202805,20014,1
2028091,202809,20014,1
2028811,202881,20014,1
2028821,202882,20014,1
2028931,202893,20014,1
2029081,202908,20014,1
2029371,202937,20014,1
2029431,202943,20014,1
2029671,202967,20014,1
2037881,203788,20014,1
2037991,203799,20014,1
2038381,203838,20014,1
2011302,201130,20014,1
2011452,201145,20014,1
2011532,201153,20014,1
2011762,201176,20014,1
2011902,201190,20014,1
2012182,201218,20014,1
2012222,201222,20014,1
2012572,201257,20014,1
2018602,201860,20014,1
2018792,201879,20014,1
2018822,201882,20014,1
2019072,201907,20014,1
2019282,201928,20014,1
2019602,201960,20014,1
2019842,201984,20014,1
2020102,202010,20014,1
2020422,202042,20014,1
2037842,203784,20014,1
2037992,203799,20014,1
2038372,203837,20014,1
2038572,203857,20014,1
2038622,203862,20014,1
3014351,301435,20014,1
3014971,301497,20014,1
3015191,301519,20014,1
3015251,301525,20014,1
3015331,301533,20014,1
3016011,301601,20014,1
3016191,301619,20014,1
3016801,301680,20014,1
3017011,301701,20014,1
3017091,301709,20014,1
3017651,301765,20014,1
3018001,301800,20014,1
3018331,301833,20014,1
3018451,301845,20014,1
3018741,301874,20014,1
3019211,301921,20014,1
3019431,301943,20014,1
3032521,303252,20014,1
3032731,303273,20014,1
3033021,303302,20014,1
3033221,303322,20014,1
3033381,303338,20014,1
3033401,303340,20014,1
3033631,303363,20014,1
3033671,303367,20014,1
3033831,303383,20014,1
3033861,303386,20014,1
3034251,303425,20014,1
3034361,303436,20014,1
3034381,303438,20014,1
3034701,303470,20014,1
3034831,303483,20014,1
3034881,303488,20014,1
3042611,304261,20014,1
3043051,304305,20014,1
3043171,304317,20014,1
3043281,304328,20014,1
3043611,304361,20014,1
3043691,304369,20014,1
3044491,304449,20014,1
3044681,304468,20014,1
3045251,304525,20014,1
3045281,304528,20014,1
3045431,304543,20014,1
3045491,304549,20014,1
3054721,305472,20014,1
3054811,305481,20014,1
3055261,305526,20014,1
3055501,305550,20014,1
3055701,305570,20014,1
3056351,305635,20014,1
3056751,305675,20014,1
3056781,305678,20014,1
3056841,305684,20014,1
3056911,305691,20014,1
3057141,305714,20014,1
3057451,305745,20014,1
3057481,305748,20014,1
3068491,306849,20014,1
3068821,306882,20014,1
3069471,306947,20014,1
3069791,306979,20014,1
3069951,306995,20014,1
3070451,307045,20014,1
3070661,307066,20014,1
3072301,307230,20014,1
3079031,307903,20014,1
3079281,307928,20014,1
3080991,308099,20014,1
3082121,308212,20014,1
3083531,308353,20014,1
3085091,308509,20014,1
3014222,301422,20014,1
3014232,301423,20014,1
3014252,301425,20014,1
3014322,301432,20014,1
3014622,301462,20014,1
3015052,301505,20014,1
3015152,301515,20014,1
3015322,301532,20014,1
3015422,301542,20014,1
3015842,301584,20014,1
3015892,301589,20014,1
3016112,301611,20014,1
3016122,301612,20014,1
3016142,301614,20014,1
3016252,301625,20014,1
3016492,301649,20014,1
3016622,301662,20014,1
3017102,301710,20014,1
3017862,301786,20014,1
3017992,301799,20014,1
3018492,301849,20014,1
3018832,301883,20014,1
3018842,301884,20014,1
3018962,301896,20014,1
3019272,301927,20014,1
3019332,301933,20014,1
3019752,301975,20014,1
3032302,303230,20014,1
3032622,303262,20014,1
3032722,303272,20014,1
3032802,303280,20014,1
3032842,303284,20014,1
3033052,303305,20014,1
3033472,303347,20014,1
3033882,303388,20014,1
3033992,303399,20014,1
3034002,303400,20014,1
3034392,303439,20014,1
3034692,303469,20014,1
3034872,303487,20014,1
3034982,303498,20014,1
3079372,307937,20014,1
3079452,307945,20014,1
3079572,307957,20014,1
3080822,308082,20014,1
3082052,308205,20014,1
2011091,201109,20015,1
2011501,201150,20015,1
2011651,201165,20015,1
2011781,201178,20015,1
2011831,201183,20015,1
2011991,201199,20015,1
2012001,201200,20015,1
2012361,201236,20015,1
2012711,201271,20015,1
2018231,201823,20015,1
2018281,201828,20015,1
2018541,201854,20015,1
2018691,201869,20015,1
2018881,201888,20015,1
2018951,201895,20015,1
2019481,201948,20015,1
2019861,201986,20015,1
2020071,202007,20015,1
2020211,202021,20015,1
2027361,202736,20015,1
2027371,202737,20015,1
2027761,202776,20015,1
2027861,202786,20015,1
2028661,202866,20015,1
2028681,202868,20015,1
2028791,202879,20015,1
2028861,202886,20015,1
2028911,202891,20015,1
2029301,202930,20015,1
2029361,202936,20015,1
2030521,203052,20015,1
2038021,203802,20015,1
2038311,203831,20015,1
2038591,203859,20015,1
2038611,203861,20015,1
2038641,203864,20015,1
2011132,201113,20015,1
2011842,201184,20015,1
2012782,201278,20015,1
2018202,201820,20015,1
2018242,201824,20015,1
2018372,201837,20015,1
2019252,201925,20015,1
2019362,201936,20015,1
2019802,201980,20015,1
2020192,202019,20015,1
2020402,202040,20015,1
2037402,203740,20015,1
2037482,203748,20015,1
2037522,203752,20015,1
2038582,203858,20015,1
3014231,301423,20015,1
3014471,301447,20015,1
3014581,301458,20015,1
3014601,301460,20015,1
3014851,301485,20015,1
3015681,301568,20015,1
3015741,301574,20015,1
3016651,301665,20015,1
3016711,301671,20015,1
3016951,301695,20015,1
3017291,301729,20015,1
3017941,301794,20015,1
3018461,301846,20015,1
3018521,301852,20015,1
3019201,301920,20015,1
3019641,301964,20015,1
3032541,303254,20015,1
3032601,303260,20015,1
3032611,303261,20015,1
3032961,303296,20015,1
3033211,303321,20015,1
3033351,303335,20015,1
3033521,303352,20015,1
3033691,303369,20015,1
3033881,303388,20015,1
3034161,303416,20015,1
3034991,303499,20015,1
3042621,304262,20015,1
3043011,304301,20015,1
3043561,304356,20015,1
3043771,304377,20015,1
3044071,304407,20015,1
3044171,304417,20015,1
3044251,304425,20015,1
3044481,304448,20015,1
3044581,304458,20015,1
3045141,304514,20015,1
3045561,304556,20015,1
3045861,304586,20015,1
3054221,305422,20015,1
3054831,305483,20015,1
3055041,305504,20015,1
3055901,305590,20015,1
3056491,305649,20015,1
3056601,305660,20015,1
3056651,305665,20015,1
3056731,305673,20015,1
3057661,305766,20015,1
3068401,306840,20015,1
3069631,306963,20015,1
3069871,306987,20015,1
3070301,307030,20015,1
3070411,307041,20015,1
3070431,307043,20015,1
3071071,307107,20015,1
3071221,307122,20015,1
3071481,307148,20015,1
3071781,307178,20015,1
3071811,307181,20015,1
3071911,307191,20015,1
3072011,307201,20015,1
3072111,307211,20015,1
3072441,307244,20015,1
3072541,307254,20015,1
3079651,307965,20015,1
3079771,307977,20015,1
3081121,308112,20015,1
3082031,308203,20015,1
3082241,308224,20015,1
3083301,308330,20015,1
3083331,308333,20015,1
3083571,308357,20015,1
3083681,308368,20015,1
3084711,308471,20015,1
3084741,308474,20015,1
3084801,308480,20015,1
3085171,308517,20015,1
3014492,301449,20015,1
3014722,301472,20015,1
3016052,301605,20015,1
3016182,301618,20015,1
3016512,301651,20015,1
3017152,301715,20015,1
3018272,301827,20015,1
3018982,301898,20015,1
3019662,301966,20015,1
3019742,301974,20015,1
3019792,301979,20015,1
3032162,303216,20015,1
3032482,303248,20015,1
